city,latitude,longitude,timepoint,main_weather,feels_like,humidity,wind_speed,city_id
Strasbourg,48.584614,7.7507127,1719608400,overcast clouds,20.03,77,2.09,32
Strasbourg,48.584614,7.7507127,1719619200,light rain,17.67,90,2.53,32
Strasbourg,48.584614,7.7507127,1719630000,scattered clouds,15.93,83,2.23,32
Strasbourg,48.584614,7.7507127,1719640800,broken clouds,17.83,76,1.55,32
Strasbourg,48.584614,7.7507127,1719651600,broken clouds,23.32,76,1.42,32
Strasbourg,48.584614,7.7507127,1719662400,broken clouds,29.58,67,1.82,32
Strasbourg,48.584614,7.7507127,1719673200,broken clouds,33.28,66,2.62,32
Strasbourg,48.584614,7.7507127,1719684000,light rain,20.98,80,8.0,32
Strasbourg,48.584614,7.7507127,1719694800,overcast clouds,19.81,87,3.7,32
Strasbourg,48.584614,7.7507127,1719705600,moderate rain,18.83,98,3.0,32
Strasbourg,48.584614,7.7507127,1719716400,moderate rain,18.34,98,4.26,32
Strasbourg,48.584614,7.7507127,1719727200,overcast clouds,19.5,92,3.88,32
Strasbourg,48.584614,7.7507127,1719738000,light rain,19.45,88,4.63,32
Strasbourg,48.584614,7.7507127,1719748800,light rain,16.72,89,5.41,32
Strasbourg,48.584614,7.7507127,1719759600,light rain,16.48,87,3.55,32
Strasbourg,48.584614,7.7507127,1719770400,light rain,16.01,88,0.98,32
Strasbourg,48.584614,7.7507127,1719781200,light rain,14.77,93,0.87,32
Strasbourg,48.584614,7.7507127,1719792000,overcast clouds,13.62,93,1.73,32
Strasbourg,48.584614,7.7507127,1719802800,overcast clouds,12.79,94,2.52,32
Strasbourg,48.584614,7.7507127,1719813600,overcast clouds,13.66,92,3.42,32
Strasbourg,48.584614,7.7507127,1719824400,overcast clouds,15.97,86,2.79,32
Strasbourg,48.584614,7.7507127,1719835200,light rain,19.65,72,2.98,32
Strasbourg,48.584614,7.7507127,1719846000,broken clouds,22.69,57,2.58,32
Strasbourg,48.584614,7.7507127,1719856800,broken clouds,20.29,71,2.7,32
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719435600,light rain,20.59,74,1.98,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719446400,scattered clouds,18.28,82,1.76,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719457200,scattered clouds,15.0,92,1.86,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719468000,few clouds,18.85,84,0.67,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719478800,light rain,22.58,75,0.77,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719489600,light rain,25.4,57,1.63,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719500400,light rain,23.79,71,2.98,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719511200,light rain,22.29,79,1.6,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719522000,broken clouds,17.66,91,1.88,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719532800,light rain,16.83,90,1.74,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719543600,light rain,16.07,93,2.05,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719554400,light rain,18.58,92,0.43,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719565200,light rain,20.44,88,1.01,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719576000,light rain,23.42,73,1.06,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719586800,light rain,23.55,71,1.4,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719597600,overcast clouds,21.05,83,2.09,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719608400,overcast clouds,16.8,93,1.11,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719619200,light rain,15.79,93,1.16,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719630000,overcast clouds,14.82,93,0.66,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719640800,light rain,17.15,85,0.61,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719651600,scattered clouds,22.42,71,1.71,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719662400,scattered clouds,27.94,60,2.2,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719673200,overcast clouds,28.32,62,1.58,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719684000,moderate rain,17.09,98,0.46,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719694800,light rain,16.44,95,2.28,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719705600,moderate rain,15.98,100,1.81,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719716400,light rain,15.94,99,2.02,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719727200,overcast clouds,16.18,95,1.92,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719738000,light rain,15.96,92,3.18,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719748800,light rain,14.14,91,4.31,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719759600,overcast clouds,13.83,85,2.17,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719770400,light rain,11.79,93,1.9,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719781200,light rain,11.34,94,1.44,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719792000,broken clouds,8.9,96,1.82,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719802800,broken clouds,8.73,95,1.78,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719813600,broken clouds,11.34,92,1.35,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719824400,overcast clouds,14.04,83,1.21,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719835200,light rain,15.97,73,2.22,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719846000,scattered clouds,20.46,48,2.63,14
Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1719856800,scattered clouds,17.92,72,1.89,14
Colmar,48.0777517,7.3579641,1719435600,light rain,23.49,75,1.89,16
Colmar,48.0777517,7.3579641,1719446400,scattered clouds,20.79,83,1.67,16
Colmar,48.0777517,7.3579641,1719457200,broken clouds,17.55,92,1.72,16
Colmar,48.0777517,7.3579641,1719468000,scattered clouds,21.2,85,0.73,16
Colmar,48.0777517,7.3579641,1719478800,light rain,25.35,77,1.04,16
Colmar,48.0777517,7.3579641,1719489600,light rain,29.46,59,0.27,16
Colmar,48.0777517,7.3579641,1719500400,light rain,28.62,64,1.98,16
Colmar,48.0777517,7.3579641,1719511200,light rain,25.75,76,1.09,16
Colmar,48.0777517,7.3579641,1719522000,broken clouds,20.66,90,1.46,16
Colmar,48.0777517,7.3579641,1719532800,light rain,19.55,89,1.65,16
Colmar,48.0777517,7.3579641,1719543600,moderate rain,18.41,94,1.95,16
Colmar,48.0777517,7.3579641,1719554400,light rain,20.84,93,0.63,16
Colmar,48.0777517,7.3579641,1719565200,light rain,24.36,83,0.97,16
Colmar,48.0777517,7.3579641,1719576000,light rain,25.69,82,2.34,16
Colmar,48.0777517,7.3579641,1719586800,light rain,26.06,80,2.23,16
Colmar,48.0777517,7.3579641,1719597600,light rain,23.63,86,2.14,16
Colmar,48.0777517,7.3579641,1719608400,overcast clouds,19.75,89,2.18,16
Colmar,48.0777517,7.3579641,1719619200,light rain,18.83,92,1.61,16
Colmar,48.0777517,7.3579641,1719630000,overcast clouds,17.96,92,1.34,16
Colmar,48.0777517,7.3579641,1719640800,broken clouds,20.19,84,0.89,16
Colmar,48.0777517,7.3579641,1719651600,scattered clouds,25.16,72,1.67,16
Colmar,48.0777517,7.3579641,1719662400,scattered clouds,31.98,60,1.94,16
Colmar,48.0777517,7.3579641,1719673200,overcast clouds,32.73,62,1.13,16
Colmar,48.0777517,7.3579641,1719684000,heavy intensity rain,19.75,98,2.16,16
Colmar,48.0777517,7.3579641,1719694800,light rain,18.96,94,2.16,16
Colmar,48.0777517,7.3579641,1719705600,moderate rain,18.71,100,1.88,16
Colmar,48.0777517,7.3579641,1719716400,light rain,18.49,98,2.33,16
Colmar,48.0777517,7.3579641,1719727200,broken clouds,19.46,92,2.95,16
Colmar,48.0777517,7.3579641,1719738000,light rain,19.4,86,3.68,16
Colmar,48.0777517,7.3579641,1719748800,overcast clouds,19.68,77,3.31,16
Colmar,48.0777517,7.3579641,1719759600,light rain,17.03,85,1.5,16
Colmar,48.0777517,7.3579641,1719770400,light rain,15.44,92,1.3,16
Colmar,48.0777517,7.3579641,1719781200,light rain,14.56,96,0.54,16
Colmar,48.0777517,7.3579641,1719792000,overcast clouds,12.04,95,1.32,16
Colmar,48.0777517,7.3579641,1719802800,broken clouds,11.73,94,1.34,16
Colmar,48.0777517,7.3579641,1719813600,broken clouds,14.44,90,1.04,16
Colmar,48.0777517,7.3579641,1719824400,overcast clouds,17.46,78,1.14,16
Colmar,48.0777517,7.3579641,1719835200,light rain,19.96,68,1.58,16
Colmar,48.0777517,7.3579641,1719846000,scattered clouds,23.5,48,0.89,16
Colmar,48.0777517,7.3579641,1719856800,scattered clouds,20.75,74,0.7,16
Eguisheim,48.0447968,7.3079618,1719435600,light rain,23.21,75,1.98,18
Eguisheim,48.0447968,7.3079618,1719446400,scattered clouds,20.44,83,1.7,18
Eguisheim,48.0447968,7.3079618,1719457200,scattered clouds,17.34,92,1.67,18
Eguisheim,48.0447968,7.3079618,1719468000,few clouds,21.02,86,0.62,18
Eguisheim,48.0447968,7.3079618,1719478800,light rain,24.97,77,1.03,18
Eguisheim,48.0447968,7.3079618,1719489600,light rain,29.14,60,0.21,18
Eguisheim,48.0447968,7.3079618,1719500400,light rain,28.31,64,2.17,18
Eguisheim,48.0447968,7.3079618,1719511200,light rain,25.5,76,0.73,18
Eguisheim,48.0447968,7.3079618,1719522000,broken clouds,20.38,90,1.52,18
Eguisheim,48.0447968,7.3079618,1719532800,light rain,19.31,88,1.62,18
Eguisheim,48.0447968,7.3079618,1719543600,moderate rain,18.02,94,1.88,18
Eguisheim,48.0447968,7.3079618,1719554400,light rain,20.51,94,0.55,18
Eguisheim,48.0447968,7.3079618,1719565200,light rain,24.27,82,1.01,18
Eguisheim,48.0447968,7.3079618,1719576000,light rain,25.28,84,2.08,18
Eguisheim,48.0447968,7.3079618,1719586800,light rain,25.57,84,2.4,18
Eguisheim,48.0447968,7.3079618,1719597600,light rain,23.32,88,2.16,18
Eguisheim,48.0447968,7.3079618,1719608400,overcast clouds,19.56,90,2.27,18
Eguisheim,48.0447968,7.3079618,1719619200,light rain,18.63,92,1.62,18
Eguisheim,48.0447968,7.3079618,1719630000,overcast clouds,17.77,91,1.37,18
Eguisheim,48.0447968,7.3079618,1719640800,broken clouds,20.1,85,0.88,18
Eguisheim,48.0447968,7.3079618,1719651600,scattered clouds,25.14,72,1.65,18
Eguisheim,48.0447968,7.3079618,1719662400,scattered clouds,31.64,59,1.85,18
Eguisheim,48.0447968,7.3079618,1719673200,overcast clouds,32.31,61,1.36,18
Eguisheim,48.0447968,7.3079618,1719684000,heavy intensity rain,19.47,98,2.59,18
Eguisheim,48.0447968,7.3079618,1719694800,light rain,18.61,94,1.98,18
Eguisheim,48.0447968,7.3079618,1719705600,moderate rain,18.39,100,1.54,18
Eguisheim,48.0447968,7.3079618,1719716400,light rain,18.11,98,2.31,18
Eguisheim,48.0447968,7.3079618,1719727200,broken clouds,19.19,91,3.13,18
Eguisheim,48.0447968,7.3079618,1719738000,light rain,19.1,86,3.85,18
Eguisheim,48.0447968,7.3079618,1719748800,overcast clouds,19.56,75,3.16,18
Eguisheim,48.0447968,7.3079618,1719759600,light rain,16.88,86,1.07,18
Eguisheim,48.0447968,7.3079618,1719770400,light rain,15.45,92,1.08,18
Eguisheim,48.0447968,7.3079618,1719781200,light rain,14.3,96,0.64,18
Eguisheim,48.0447968,7.3079618,1719792000,overcast clouds,11.76,95,1.33,18
Eguisheim,48.0447968,7.3079618,1719802800,broken clouds,11.36,94,1.31,18
Eguisheim,48.0447968,7.3079618,1719813600,broken clouds,14.36,90,0.82,18
Eguisheim,48.0447968,7.3079618,1719824400,overcast clouds,17.32,77,1.12,18
Eguisheim,48.0447968,7.3079618,1719835200,light rain,19.87,67,1.51,18
Eguisheim,48.0447968,7.3079618,1719846000,scattered clouds,23.22,47,0.97,18
Eguisheim,48.0447968,7.3079618,1719856800,scattered clouds,20.21,75,0.8,18
Besancon,47.2380222,6.0243622,1719435600,scattered clouds,22.38,91,1.55,9
Besancon,47.2380222,6.0243622,1719446400,light rain,19.54,93,1.25,9
Besancon,47.2380222,6.0243622,1719457200,light rain,16.51,96,1.38,9
Besancon,47.2380222,6.0243622,1719468000,clear sky,19.81,93,1.21,9
Besancon,47.2380222,6.0243622,1719478800,light rain,23.83,82,2.78,9
Besancon,47.2380222,6.0243622,1719489600,light rain,26.11,66,4.09,9
Besancon,47.2380222,6.0243622,1719500400,light rain,26.01,77,3.12,9
Besancon,47.2380222,6.0243622,1719511200,light rain,23.95,89,0.54,9
Besancon,47.2380222,6.0243622,1719522000,light rain,20.43,93,1.45,9
Besancon,47.2380222,6.0243622,1719532800,light rain,18.59,96,1.6,9
Besancon,47.2380222,6.0243622,1719543600,light rain,17.92,95,1.11,9
Besancon,47.2380222,6.0243622,1719554400,light rain,20.44,96,0.83,9
Besancon,47.2380222,6.0243622,1719565200,broken clouds,24.51,79,2.06,9
Besancon,47.2380222,6.0243622,1719576000,light rain,26.28,70,2.24,9
Besancon,47.2380222,6.0243622,1719586800,overcast clouds,26.44,73,3.06,9
Besancon,47.2380222,6.0243622,1719597600,overcast clouds,25.04,85,1.78,9
Besancon,47.2380222,6.0243622,1719608400,light rain,21.05,96,1.62,9
Besancon,47.2380222,6.0243622,1719619200,overcast clouds,20.16,97,1.03,9
Besancon,47.2380222,6.0243622,1719630000,broken clouds,19.45,96,1.08,9
Besancon,47.2380222,6.0243622,1719640800,light rain,21.98,94,0.77,9
Besancon,47.2380222,6.0243622,1719651600,few clouds,29.64,68,1.71,9
Besancon,47.2380222,6.0243622,1719662400,scattered clouds,32.49,66,3.43,9
Besancon,47.2380222,6.0243622,1719673200,light rain,33.57,76,0.69,9
Besancon,47.2380222,6.0243622,1719684000,moderate rain,23.56,94,3.42,9
Besancon,47.2380222,6.0243622,1719694800,heavy intensity rain,20.71,97,2.86,9
Besancon,47.2380222,6.0243622,1719705600,light rain,18.19,94,3.25,9
Besancon,47.2380222,6.0243622,1719716400,scattered clouds,18.18,93,3.91,9
Besancon,47.2380222,6.0243622,1719727200,broken clouds,18.37,88,5.58,9
Besancon,47.2380222,6.0243622,1719738000,light rain,17.6,96,4.93,9
Besancon,47.2380222,6.0243622,1719748800,light rain,16.27,97,2.29,9
Besancon,47.2380222,6.0243622,1719759600,light rain,15.2,98,2.19,9
Besancon,47.2380222,6.0243622,1719770400,light rain,14.3,98,0.46,9
Besancon,47.2380222,6.0243622,1719781200,light rain,13.97,98,1.04,9
Besancon,47.2380222,6.0243622,1719792000,overcast clouds,12.39,98,0.33,9
Besancon,47.2380222,6.0243622,1719802800,broken clouds,11.15,98,1.02,9
Besancon,47.2380222,6.0243622,1719813600,scattered clouds,14.0,95,0.94,9
Besancon,47.2380222,6.0243622,1719824400,overcast clouds,15.99,85,0.94,9
Besancon,47.2380222,6.0243622,1719835200,overcast clouds,20.99,66,2.46,9
Besancon,47.2380222,6.0243622,1719846000,light rain,21.75,65,2.34,9
Besancon,47.2380222,6.0243622,1719856800,light rain,19.74,86,2.38,9
Dijon,47.3215806,5.0414701,1719435600,light rain,25.3,68,1.56,17
Dijon,47.3215806,5.0414701,1719446400,clear sky,22.14,79,1.18,17
Dijon,47.3215806,5.0414701,1719457200,clear sky,17.84,92,1.14,17
Dijon,47.3215806,5.0414701,1719468000,clear sky,20.6,89,1.25,17
Dijon,47.3215806,5.0414701,1719478800,light rain,25.43,74,1.85,17
Dijon,47.3215806,5.0414701,1719489600,light rain,26.57,66,2.98,17
Dijon,47.3215806,5.0414701,1719500400,light rain,28.97,61,1.66,17
Dijon,47.3215806,5.0414701,1719511200,light rain,25.31,81,1.36,17
Dijon,47.3215806,5.0414701,1719522000,light rain,21.33,85,1.53,17
Dijon,47.3215806,5.0414701,1719532800,light rain,19.59,90,1.67,17
Dijon,47.3215806,5.0414701,1719543600,light rain,18.62,94,1.59,17
Dijon,47.3215806,5.0414701,1719554400,light rain,20.28,92,1.56,17
Dijon,47.3215806,5.0414701,1719565200,broken clouds,22.37,85,2.28,17
Dijon,47.3215806,5.0414701,1719576000,overcast clouds,25.56,74,0.77,17
Dijon,47.3215806,5.0414701,1719586800,light rain,25.89,76,3.01,17
Dijon,47.3215806,5.0414701,1719597600,overcast clouds,23.47,88,2.99,17
Dijon,47.3215806,5.0414701,1719608400,light rain,19.65,95,3.27,17
Dijon,47.3215806,5.0414701,1719619200,overcast clouds,18.69,96,2.77,17
Dijon,47.3215806,5.0414701,1719630000,broken clouds,17.74,97,2.34,17
Dijon,47.3215806,5.0414701,1719640800,broken clouds,19.67,96,1.48,17
Dijon,47.3215806,5.0414701,1719651600,broken clouds,25.13,77,4.0,17
Dijon,47.3215806,5.0414701,1719662400,overcast clouds,30.48,68,5.13,17
Dijon,47.3215806,5.0414701,1719673200,overcast clouds,26.53,72,4.99,17
Dijon,47.3215806,5.0414701,1719684000,light rain,22.51,81,2.48,17
Dijon,47.3215806,5.0414701,1719694800,moderate rain,19.31,96,1.16,17
Dijon,47.3215806,5.0414701,1719705600,light rain,16.74,95,3.88,17
Dijon,47.3215806,5.0414701,1719716400,light rain,17.76,95,5.97,17
Dijon,47.3215806,5.0414701,1719727200,light rain,16.98,96,4.46,17
Dijon,47.3215806,5.0414701,1719738000,overcast clouds,16.26,92,4.36,17
Dijon,47.3215806,5.0414701,1719748800,light rain,16.24,86,3.99,17
Dijon,47.3215806,5.0414701,1719759600,light rain,14.37,93,3.72,17
Dijon,47.3215806,5.0414701,1719770400,light rain,14.05,93,0.77,17
Dijon,47.3215806,5.0414701,1719781200,overcast clouds,12.04,94,1.23,17
Dijon,47.3215806,5.0414701,1719792000,broken clouds,11.31,94,1.6,17
Dijon,47.3215806,5.0414701,1719802800,broken clouds,11.0,93,0.99,17
Dijon,47.3215806,5.0414701,1719813600,broken clouds,14.07,90,0.64,17
Dijon,47.3215806,5.0414701,1719824400,overcast clouds,18.23,81,1.7,17
Dijon,47.3215806,5.0414701,1719835200,light rain,20.91,70,3.13,17
Dijon,47.3215806,5.0414701,1719846000,light rain,21.94,65,4.46,17
Dijon,47.3215806,5.0414701,1719856800,scattered clouds,19.89,79,3.28,17
Annecy,45.8992348,6.1288847,1719435600,light rain,22.88,78,1.83,4
Annecy,45.8992348,6.1288847,1719446400,light rain,19.46,87,1.92,4
Annecy,45.8992348,6.1288847,1719457200,light rain,15.85,95,1.76,4
Annecy,45.8992348,6.1288847,1719468000,scattered clouds,19.46,90,0.72,4
Annecy,45.8992348,6.1288847,1719478800,clear sky,25.88,57,1.68,4
Annecy,45.8992348,6.1288847,1719489600,clear sky,29.16,49,2.23,4
Annecy,45.8992348,6.1288847,1719500400,few clouds,29.36,45,2.23,4
Annecy,45.8992348,6.1288847,1719511200,few clouds,26.01,75,0.94,4
Annecy,45.8992348,6.1288847,1719522000,overcast clouds,21.26,80,1.74,4
Annecy,45.8992348,6.1288847,1719532800,overcast clouds,19.55,83,1.69,4
Annecy,45.8992348,6.1288847,1719543600,overcast clouds,18.35,85,1.43,4
Annecy,45.8992348,6.1288847,1719554400,broken clouds,21.7,75,0.55,4
Annecy,45.8992348,6.1288847,1719565200,broken clouds,28.79,55,1.02,4
Annecy,45.8992348,6.1288847,1719576000,scattered clouds,32.08,43,1.71,4
Annecy,45.8992348,6.1288847,1719586800,broken clouds,31.39,49,1.77,4
Annecy,45.8992348,6.1288847,1719597600,light rain,26.38,79,0.86,4
Annecy,45.8992348,6.1288847,1719608400,overcast clouds,23.03,86,1.0,4
Annecy,45.8992348,6.1288847,1719619200,broken clouds,20.52,91,1.5,4
Annecy,45.8992348,6.1288847,1719630000,clear sky,19.23,92,0.96,4
Annecy,45.8992348,6.1288847,1719640800,scattered clouds,22.66,79,0.8,4
Annecy,45.8992348,6.1288847,1719651600,clear sky,29.87,56,1.39,4
Annecy,45.8992348,6.1288847,1719662400,broken clouds,33.81,47,1.73,4
Annecy,45.8992348,6.1288847,1719673200,light rain,30.35,71,2.48,4
Annecy,45.8992348,6.1288847,1719684000,light rain,24.05,92,2.04,4
Annecy,45.8992348,6.1288847,1719694800,moderate rain,19.22,98,0.89,4
Annecy,45.8992348,6.1288847,1719705600,light rain,17.89,99,1.94,4
Annecy,45.8992348,6.1288847,1719716400,light rain,17.67,98,2.27,4
Annecy,45.8992348,6.1288847,1719727200,light rain,18.89,96,1.46,4
Annecy,45.8992348,6.1288847,1719738000,broken clouds,23.05,66,1.94,4
Annecy,45.8992348,6.1288847,1719748800,light rain,25.29,55,2.59,4
Annecy,45.8992348,6.1288847,1719759600,light rain,22.4,87,2.05,4
Annecy,45.8992348,6.1288847,1719770400,light rain,19.63,94,1.4,4
Annecy,45.8992348,6.1288847,1719781200,light rain,17.61,95,0.6,4
Annecy,45.8992348,6.1288847,1719792000,overcast clouds,16.21,98,0.71,4
Annecy,45.8992348,6.1288847,1719802800,overcast clouds,15.31,98,0.89,4
Annecy,45.8992348,6.1288847,1719813600,overcast clouds,15.3,97,0.64,4
Annecy,45.8992348,6.1288847,1719824400,overcast clouds,17.24,89,1.01,4
Annecy,45.8992348,6.1288847,1719835200,overcast clouds,23.92,56,1.88,4
Annecy,45.8992348,6.1288847,1719846000,light rain,22.12,70,1.98,4
Annecy,45.8992348,6.1288847,1719856800,light rain,21.74,78,0.69,4
Grenoble,45.1875602,5.7357819,1719435600,light rain,22.47,86,1.23,19
Grenoble,45.1875602,5.7357819,1719446400,light rain,20.04,90,1.75,19
Grenoble,45.1875602,5.7357819,1719457200,few clouds,17.62,92,1.55,19
Grenoble,45.1875602,5.7357819,1719468000,clear sky,20.97,86,0.95,19
Grenoble,45.1875602,5.7357819,1719478800,clear sky,28.4,59,1.34,19
Grenoble,45.1875602,5.7357819,1719489600,few clouds,31.23,48,2.05,19
Grenoble,45.1875602,5.7357819,1719500400,clear sky,31.25,44,2.04,19
Grenoble,45.1875602,5.7357819,1719511200,clear sky,29.79,74,1.17,19
Grenoble,45.1875602,5.7357819,1719522000,overcast clouds,22.03,88,1.15,19
Grenoble,45.1875602,5.7357819,1719532800,overcast clouds,21.08,80,1.58,19
Grenoble,45.1875602,5.7357819,1719543600,overcast clouds,19.33,79,1.56,19
Grenoble,45.1875602,5.7357819,1719554400,broken clouds,23.24,70,1.01,19
Grenoble,45.1875602,5.7357819,1719565200,broken clouds,31.03,51,0.6,19
Grenoble,45.1875602,5.7357819,1719576000,overcast clouds,33.42,43,1.23,19
Grenoble,45.1875602,5.7357819,1719586800,overcast clouds,35.09,42,1.53,19
Grenoble,45.1875602,5.7357819,1719597600,light rain,30.59,83,1.96,19
Grenoble,45.1875602,5.7357819,1719608400,light rain,23.65,95,1.2,19
Grenoble,45.1875602,5.7357819,1719619200,scattered clouds,21.84,94,1.87,19
Grenoble,45.1875602,5.7357819,1719630000,clear sky,20.3,93,1.76,19
Grenoble,45.1875602,5.7357819,1719640800,clear sky,23.72,85,1.4,19
Grenoble,45.1875602,5.7357819,1719651600,few clouds,33.18,47,2.18,19
Grenoble,45.1875602,5.7357819,1719662400,broken clouds,34.37,48,3.54,19
Grenoble,45.1875602,5.7357819,1719673200,light rain,33.08,44,0.96,19
Grenoble,45.1875602,5.7357819,1719684000,light rain,26.25,78,1.56,19
Grenoble,45.1875602,5.7357819,1719694800,light rain,21.3,87,1.49,19
Grenoble,45.1875602,5.7357819,1719705600,scattered clouds,18.71,90,1.37,19
Grenoble,45.1875602,5.7357819,1719716400,clear sky,17.52,92,1.26,19
Grenoble,45.1875602,5.7357819,1719727200,clear sky,20.63,84,0.69,19
Grenoble,45.1875602,5.7357819,1719738000,scattered clouds,25.96,61,1.34,19
Grenoble,45.1875602,5.7357819,1719748800,broken clouds,29.49,50,2.07,19
Grenoble,45.1875602,5.7357819,1719759600,light rain,26.3,67,2.88,19
Grenoble,45.1875602,5.7357819,1719770400,light rain,22.15,94,2.39,19
Grenoble,45.1875602,5.7357819,1719781200,light rain,18.47,99,1.44,19
Grenoble,45.1875602,5.7357819,1719792000,overcast clouds,17.05,99,1.7,19
Grenoble,45.1875602,5.7357819,1719802800,overcast clouds,16.33,99,1.48,19
Grenoble,45.1875602,5.7357819,1719813600,overcast clouds,15.65,98,1.35,19
Grenoble,45.1875602,5.7357819,1719824400,overcast clouds,17.29,92,2.09,19
Grenoble,45.1875602,5.7357819,1719835200,overcast clouds,19.85,78,2.59,19
Grenoble,45.1875602,5.7357819,1719846000,broken clouds,23.01,65,2.61,19
Grenoble,45.1875602,5.7357819,1719856800,broken clouds,21.93,81,1.85,19
Lyon,45.7578137,4.8320114,1719435600,light rain,26.28,67,1.57,23
Lyon,45.7578137,4.8320114,1719446400,light rain,22.77,82,1.54,23
Lyon,45.7578137,4.8320114,1719457200,clear sky,18.71,94,0.89,23
Lyon,45.7578137,4.8320114,1719468000,clear sky,20.68,86,0.65,23
Lyon,45.7578137,4.8320114,1719478800,clear sky,26.09,64,1.38,23
Lyon,45.7578137,4.8320114,1719489600,light rain,31.06,50,1.98,23
Lyon,45.7578137,4.8320114,1719500400,light rain,31.82,45,2.03,23
Lyon,45.7578137,4.8320114,1719511200,light rain,28.18,65,2.25,23
Lyon,45.7578137,4.8320114,1719522000,light rain,22.31,80,2.4,23
Lyon,45.7578137,4.8320114,1719532800,overcast clouds,20.61,73,1.37,23
Lyon,45.7578137,4.8320114,1719543600,overcast clouds,19.76,74,0.98,23
Lyon,45.7578137,4.8320114,1719554400,overcast clouds,21.73,70,0.6,23
Lyon,45.7578137,4.8320114,1719565200,scattered clouds,26.4,65,1.45,23
Lyon,45.7578137,4.8320114,1719576000,broken clouds,31.84,55,1.16,23
Lyon,45.7578137,4.8320114,1719586800,overcast clouds,32.93,52,1.83,23
Lyon,45.7578137,4.8320114,1719597600,moderate rain,23.29,93,6.84,23
Lyon,45.7578137,4.8320114,1719608400,light rain,21.6,86,0.87,23
Lyon,45.7578137,4.8320114,1719619200,broken clouds,20.41,90,0.82,23
Lyon,45.7578137,4.8320114,1719630000,few clouds,19.56,95,1.19,23
Lyon,45.7578137,4.8320114,1719640800,few clouds,20.63,81,2.06,23
Lyon,45.7578137,4.8320114,1719651600,broken clouds,24.94,68,3.58,23
Lyon,45.7578137,4.8320114,1719662400,broken clouds,26.34,68,3.91,23
Lyon,45.7578137,4.8320114,1719673200,overcast clouds,28.78,59,4.22,23
Lyon,45.7578137,4.8320114,1719684000,overcast clouds,26.33,52,6.26,23
Lyon,45.7578137,4.8320114,1719694800,light rain,22.67,66,4.29,23
Lyon,45.7578137,4.8320114,1719705600,overcast clouds,21.07,72,3.41,23
Lyon,45.7578137,4.8320114,1719716400,scattered clouds,19.3,76,2.49,23
Lyon,45.7578137,4.8320114,1719727200,scattered clouds,20.16,74,2.25,23
Lyon,45.7578137,4.8320114,1719738000,light rain,23.35,65,0.75,23
Lyon,45.7578137,4.8320114,1719748800,light rain,22.53,75,3.14,23
Lyon,45.7578137,4.8320114,1719759600,light rain,21.44,76,4.16,23
Lyon,45.7578137,4.8320114,1719770400,overcast clouds,18.53,78,4.57,23
Lyon,45.7578137,4.8320114,1719781200,overcast clouds,15.85,84,2.05,23
Lyon,45.7578137,4.8320114,1719792000,overcast clouds,14.85,84,1.71,23
